42156,Zetsubou Funsai Shoujo ∞ Amida,6.55,"Action, Super Power, Drama, Fantasy",6,1,25-May-20,XFLAG,Madhouse,9,4 min.,4,13699
42158,Wangu Xian Qiong IV: Yin Yue Cheng Pian,Unknown,"Action, Adventure, Fantasy",5,12,"Apr 16, 2020 to Jul 2, 2020",iQIYI,ASK Animation Studio,2,17 min. per ep.,5,12616
42161,Zuruggu to Mimikkyu,6.66,Comedy,5,1,4-Jun-20,"Nintendo, Creatures Inc.",DandeLion Animation Studio,9,4 min.,6,8481
42163,Arknights,Unknown,"Action, Game, Fantasy",5,Unknown,"Nov 19, 2019 to ?",Unknown,Unknown,9,30 sec.,5,14376
42168,BIGOTRE Capture Mission,Unknown,Game,5,3,"Apr 6, 2020 to May 30, 2020",Unknown,Unknown,5,26 sec. per ep.,6,16259
42170,Mottainai Baasan,Unknown,Slice of Life,5,4,"Jun 4, 2020 to Jun 25, 2020",Unknown,LIDENFILMS,14,6 min. per ep.,6,16911
42172,Dase! Ikevo Gakuen,Unknown,"Comedy, Romance",5,4,"Jan 8, 2019 to Aug 21, 2019",Unknown,Unknown,5,3 min. per ep.,6,16971
42176,Huyao Xiao Hongniang: Jin Chenxi,6.98,"Comedy, Historical, Supernatural, Drama, Romance",5,10,"Jun 19, 2020 to Aug 14, 2020",Unknown,"Haoliners Animation League, Garden Culture",4,18 min. per ep.,5,9846
42178,Mi Bao Zhi Guo,Unknown,"Sci-Fi, Mystery, Fantasy",5,Unknown,Unknown,Unknown,2:10 AM Animation,5,Unknown,0,12886
42179,Lalalacoco II,Unknown,"Comedy, Kids, Slice of Life",3,Unknown,"Jul 6, 2020 to ?",Unknown,Unknown,13,Unknown,6,16906
42181,Shingata Jii (5-daime) LT-AM-3501,Unknown,Comedy,4,5,26-Dec-19,Unknown,Unknown,5,21 sec. per ep.,6,17091
42183,San Jian Hao Zhi Ban Mian Ren,Unknown,"Action, Adventure, Romance, Martial Arts, Fantasy",5,12,"Mar 16, 2016 to Jun 1, 2016",Unknown,Unknown,5,12 min. per ep.,0,16610
42187,Wu Shang Shen Di,7.11,"Action, Adventure, Supernatural, Magic",5,64,"May 18, 2020 to Dec 18, 2020","Tencent Penguin Pictures, iQIYI",Ruo Hong Culture,2,7 min. per ep.,5,10584
42191,RGB Adventure Recaps,Unknown,"Sci-Fi, Adventure, Fantasy",4,2,"Jan 14, 2007 to Jan 21, 2007",Unknown,Unknown,0,20 min. per ep.,6,17474
42192,Edens Zero,Unknown,"Action, Sci-Fi, Adventure, Comedy, Fantasy, Shounen",3,Unknown,"Apr 11, 2021 to ?",Unknown,J.C.Staff,4,Unknown,5,3204
42194,Katarina to Manabou,5.81,Comedy,5,9,"May 10, 2020 to Jul 7, 2020",Grooove,AQUA ARIS,8,44 sec. per ep.,5,6691
42199,We are Bulletproof: The Eternal,Unknown,Music,6,1,11-Jun-20,Unknown,Unknown,5,4 min.,6,15808
42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,8.64,"Psychological, Drama, Thriller, Fantasy",3,12,"Jan 6, 2021 to ?",Kadokawa,White Fox,8,28 min. per ep.,2,399
42205,Shaman King (2021),Unknown,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",3,Unknown,"Apr, 2021 to ?",King Records,Bridge,4,Unknown,5,2392
42206,Nu Wushen de Canzhuo II,6.82,"Slice of Life, Comedy",5,8,"Jul 17, 2020 to Sep 19, 2020",Unknown,"Blade, Thundray",9,7 min. per ep.,4,7744
42208,Oshiri Mae Man,Unknown,"Comedy, Super Power",5,2,"May 9, 2018 to Jun 29, 2018",Unknown,Unknown,9,3 min. per ep.,5,17070
42209,Xixing Ji Zhi Zaijian Wukong,Unknown,"Action, Adventure, Historical, Martial Arts, Fantasy",2,1,4-May-20,Unknown,BYMENT,4,1 hr. 5 min.,5,14021
42211,Original Eigakan Manner Eizou,Unknown,"Comedy, Parody",4,1,10-Sep-19,Unknown,Unknown,5,2 min.,5,16554
42214,Kongjwi & Patjwi,Unknown,"Romance, Fantasy",2,1,23-Jan-78,Unknown,Unknown,0,1 hr. 12 min.,6,17481
42215,Ujudaejang Aekkunun,Unknown,"Action, Sci-Fi, Adventure, Space",2,1,1980,Unknown,Unknown,0,1 hr. 16 min.,4,17488
42220,Condom Battler Gorou,5.51,"Action, Parody",5,4,11-Jun-20,Unknown,Unknown,5,57 sec. per ep.,5,13349
42223,Oujo & Onna Kishi W Do Gehin Roshutsu,5.75,"Hentai, Fantasy",0,Unknown,"Aug 28, 2020 to ?",Unknown,Unknown,3,30 min.,1,9068
42224,Shikiyoku Infinite,6.39,Hentai,0,Unknown,"Aug 28, 2020 to ?",Unknown,Unknown,4,19 min.,1,8093
42228,Junkers Come Here Pilot Film,Unknown,Slice of Life,4,1,2001,Unknown,Unknown,2,3 min.,6,15722
42233,Suirin: Karma (Ni),Unknown,"Music, Dementia",2,1,1980,Unknown,Unknown,5,4 min.,6,17061
42234,Ringo to Shoujo,Unknown,Dementia,2,1,"Dec, 1982",Unknown,Unknown,5,7 min.,6,17019
42238,Ani ni Tsukeru Kusuri wa Nai! 4,7.49,"Slice of Life, Comedy, School",5,12,"Aug 5, 2020 to Oct 14, 2020",Unknown,"Fanworks, Imagineer",10,3 min. per ep.,5,4483
42246,S=13,Unknown,Dementia,2,1,"Dec, 1984",Unknown,Unknown,5,4 min.,6,16916
42247,Oumagatoki,Unknown,"Music, Dementia",2,1,1985,Unknown,Unknown,5,3 min.,3,16924
42248,Eizou (Kage),Unknown,"Dementia, Music",2,1,1987,Unknown,Unknown,5,8 min.,6,17021
42249,Tokyo Revengers,Unknown,"Action, Drama, School, Shounen",3,Unknown,"Apr 11, 2021 to ?",Unknown,LIDENFILMS,4,Unknown,0,3494
42250,Bungou Stray Dogs Wan!,7.74,"Slice of Life, Comedy, Supernatural",3,12,"Jan 13, 2021 to ?",Unknown,"Bones, Nomad",4,11 min. per ep.,5,2581
42256,Tonbo,Unknown,"Dementia, Music",2,1,1988,Unknown,Unknown,5,6 min.,3,17188
42257,Gavora,Unknown,"Dementia, Music",2,1,1989,Unknown,Unknown,5,4 min.,3,16946
42258,Spin,Unknown,"Dementia, Music",2,1,1993,Unknown,Unknown,5,4 min.,6,17229
42260,Ninja Collection,3.84,Supernatural,3,13,"Jul 13, 2020 to Oct 26, 2020","TV Tokyo, TV Tokyo Music","ILCA, DRAWIZ, Toho Interactive Animation",5,4 min. per ep.,0,4513
42262,Enoshimans Spin-off: Kurage no Soudan,Unknown,Comedy,4,3,1-Mar-19,Unknown,Oddjob,5,3 min. per ep.,6,17107
42263,Konglong Baobei Zhi Longshen Yongshi 2,Unknown,"Action, Sci-Fi, Adventure, Comedy, Kids",3,52,"Oct 18, 2011 to ?",Unknown,Unknown,5,15 min. per ep.,4,17490
42264,Konglong Baobei Zhi Longshen Yongshi 3,Unknown,"Action, Sci-Fi, Adventure, Comedy, Kids",3,52,2011 to ?,Unknown,Unknown,5,20 min. per ep.,4,17488
42266,Wu Dong Qian Kun 2nd Season,7.6,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",5,12,"Jul 12, 2020 to Sep 20, 2020",Unknown,Motion Magic,2,25 min. per ep.,5,9539
42267,Dubu Xiaoyao,6.43,"Action, Martial Arts",5,80,"Jun 18, 2020 to ?",Unknown,Soyep,2,12 min. per ep.,5,11163
42268,Shouxi Yu Ling Shi,6.52,"Action, Fantasy",5,40,"Jun 20, 2020 to Oct 24, 2020",Unknown,Soyep,5,10 min. per ep.,5,12104
42271,Line,Unknown,Dementia,2,1,1989,Unknown,Unknown,5,4 min.,6,17299
42272,Karasu,Unknown,Dementia,2,1,1992,Unknown,Unknown,5,4 min.,6,17274
42274,Kidou,Unknown,Dementia,2,1,1994,Unknown,Unknown,5,4 min.,6,17393
42275,Miminari,Unknown,Dementia,2,1,1995,Unknown,Unknown,5,5 min.,3,17306
42276,Rain: Memory of Cloud. 1,Unknown,Dementia,2,1,1996,Unknown,Unknown,5,4 min.,3,17285
42277,Yellow Fish,Unknown,Dementia,2,1,1998,Unknown,Unknown,5,3 min.,3,17342
42278,The Third Eye,Unknown,Dementia,2,1,1999,Unknown,Unknown,5,4 min.,3,17312
42279,Wind,Unknown,Dementia,2,1,2000,Unknown,Unknown,5,5 min.,6,17357
42280,Lotus,Unknown,Dementia,2,1,2007,Unknown,Unknown,5,3 min.,6,17327
42281,Zap Cat,Unknown,Dementia,2,1,2008,Unknown,Unknown,5,2 min.,3,17288
42282,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,Unknown,"Comedy, Drama, Romance, Fantasy, School",3,Unknown,"Jul, 2021 to ?",Unknown,Unknown,8,Unknown,5,2393
42284,Yuan Long,7.27,"Action, Adventure, Fantasy",5,16,"Jul 11, 2020 to Oct 3, 2020",Unknown,CG Year,2,18 min. per ep.,5,9871
42285,Shi Zhi Ge: Hua Yu Yan De Kuangxiang Shi,Unknown,"Action, Fantasy",5,13,"Jul 16, 2020 to Oct 1, 2020",Unknown,Unknown,5,20 min. per ep.,5,9791
42286,Heukkkokdujanggun,Unknown,"Drama, Fantasy",4,1,1991,Unknown,Unknown,2,1 hr. 23 min.,6,17502
42290,Ling Long: Incarnation Part 2,7.35,"Action, Sci-Fi, Horror, Demons, Drama, Thriller",5,6,"Jul 31, 2020 to Oct 9, 2020",bilibili,YHKT Entertainment,5,30 min. per ep.,2,11142
42291,Xian Feng Jian Yu Lu,Unknown,"Action, Supernatural, Fantasy",5,70,"Jul 11, 2020 to ?",Unknown,Ruo Hong Culture,2,8 min. per ep.,0,11319
42293,Qiang Shen Ji: Shenhai Xianluo Pian,Unknown,"Action, Sci-Fi",5,Unknown,Unknown,Unknown,Unknown,9,Unknown,5,16568
42295,Fushigi Dagashiya: Zenitendou,Unknown,"Mystery, Kids",3,Unknown,"Sep 8, 2020 to ?",Unknown,Toei Animation,2,10 min.,0,11248
42296,Fushigi Dagashiya: Zenitendou Movie - Tsuri Taiyaki,Unknown,"Kids, Mystery",2,1,14-Aug-20,Unknown,Toei Animation,2,Unknown,0,12563
42302,Da Wang Bu Gaoxing 2,Unknown,"Comedy, Demons, Magic, Fantasy, School",5,12,"Jul 21, 2020 to Sep 29, 2020",Unknown,Haoliners Animation League,10,15 min. per ep.,5,11430
42307,Subarashiki Kono Sekai The Animation,Unknown,"Action, Adventure",3,Unknown,"Apr 10, 2021 to ?",Unknown,"Shin-Ei Animation, domerica",9,Unknown,0,4460
42310,Cyberpunk: Edgerunners,Unknown,Sci-Fi,5,10,2022 to ?,Unknown,Trigger,9,Unknown,0,4442
42314,Who Am I?,Unknown,Music,6,1,1-Dec-12,Unknown,Unknown,5,3 min.,6,16996
42317,Cosmos Trailer,Unknown,"Music, Slice of Life",5,1,6-Jun-19,"Half H.P Studio, Flat Studio",A-1 Pictures,5,2 min.,0,15245
42319,Mei Chuxi de Yinyangshi Yijia 2,Unknown,"Slice of Life, Comedy, Historical, Demons, Supernatural",5,12,"Jul 15, 2020 to Sep 30, 2020",Unknown,Green Monster Team,10,5 min. per ep.,5,11720
42320,Liu Yi Chuanqi,Unknown,"Action, Comedy, Fantasy",5,26,"Jul 22, 2020 to Aug 14, 2020",Unknown,Wei Chuang Jiang Xin,5,13 min. per ep.,5,10945
42321,Battle Athletess Daiundoukai ReSTART!,Unknown,"Action, Sci-Fi, Adventure, Comedy, Sports, School",3,Unknown,"Apr 11, 2021 to ?",Unknown,Seven,5,Unknown,0,10282
42323,Nanjung Ilgi,Unknown,"Historical, Military",2,1,19-Jul-97,Unknown,Unknown,0,1 hr. 10 min.,5,17492
42324,Uwaki to Honki The Animation,6.44,Hentai,0,1,26-Sep-20,Pink Pineapple,Seven,4,16 min.,1,8082
42328,Represent Chikyuu Korabo Anime,Unknown,Comedy,5,2,"Mar 5, 2019 to Aug 19, 2019",Unknown,Unknown,5,3 min. per ep.,5,17204
42330,Sansan de Ezuoju Chufang,Unknown,"Slice of Life, Comedy",5,10,"Jul 30, 2020 to ?",bilibili,Unknown,5,1 min. per ep.,0,16915
42331,Renlei Bowuguan,Unknown,"Slice of Life, Comedy",5,36,"Aug 25, 2020 to ?",Unknown,Unknown,5,1 min. per ep.,0,14399
42332,Mengyou Dunhuang,Unknown,"Comedy, Historical, Fantasy",5,5,"Jul 6, 2020 to Aug 3, 2020",Unknown,Painting Dream,5,3 min. per ep.,0,16714
42333,Qing Chi Hong Xiaodou Ba! 4th Season,Unknown,"Slice of Life, Comedy",5,12,"Jul 10, 2020 to ?",bilibili,Making Animation,5,5 min. per ep.,6,16518
42340,Meikyuu Black Company,Unknown,"Comedy, Fantasy",3,Unknown,"Jul, 2021 to ?",Unknown,SILVER LINK.,4,Unknown,0,7491
42343,Uchuu no Kishi Tekkaman Blade II: Virgin Memory,Unknown,"Action, Military, Sci-Fi, Adventure, Space, Drama, Mecha",4,1,27-Jan-16,Unknown,Tatsunoko Production,5,26 min.,3,14571
42344,"Ame wo Matsu,",7.63,Music,6,1,30-Jun-20,Warner Music Japan,Unknown,5,5 min.,6,9479
42345,Get Up! Get Live! #GeraGera Episode 0,Unknown,"Slice of Life, Comedy",5,1,3-Jul-20,Unknown,Unknown,13,8 min.,0,14082
42346,Hakata Bus Terminal Gorou,Unknown,Comedy,5,Unknown,"Mar 31, 2019 to ?",Unknown,Unknown,5,3 min.,4,17305
42347,Hakata Bus Terminal Blues,Unknown,"Comedy, Music",6,1,30-Nov-19,Unknown,Unknown,5,1 min.,6,17106
42351,Senpai ga Uzai Kouhai no Hanashi,Unknown,"Comedy, Romance",3,Unknown,Unknown,Unknown,Doga Kobo,4,Unknown,0,6413
42354,Fusuma no Oku,Unknown,Dementia,2,1,2012,Geidai Animation,Unknown,5,4 min.,3,17010
42357,Dai 13-kai Indies Anime Festa OP,Unknown,"Comedy, Music",4,1,8-Mar-15,Unknown,Unknown,5,54 sec.,6,17143
42358,Real Koke-kun,Unknown,Comedy,5,1,15-Dec-13,Unknown,Unknown,5,1 min.,6,17188
42359,Zhen Hun Jie: Bei Luo Shi Men Pian Part 2,Unknown,"Action, Supernatural",5,7,Unknown,Unknown,Unknown,4,Unknown,5,11208
42361,"Ijiranaide, Nagatoro-san",Unknown,"Slice of Life, Comedy, Romance",3,Unknown,"Apr, 2021 to ?",King Records,Telecom Animation Film,4,Unknown,0,1784
42364,Re:Zero kara Hajimeru Break Time 2nd Season,7.12,"Adventure, Comedy, Parody, Fantasy",4,Unknown,"Jul 10, 2020 to ?",Unknown,Studio PuYUKAI,8,3 min.,5,4081
42366,Yasai no Yousei: N.Y. Salad The Movie,Unknown,"Kids, Fantasy",2,1,13-Feb-10,Unknown,Unknown,5,21 min.,6,17485
42367,Yasai no Yousei: N.Y. Salad Special,Unknown,"Cars, Fantasy, Kids",4,1,29-Apr-14,Unknown,Unknown,5,30 min.,6,17482
42372,Xiao Hua Xian 4th Season: Shou Hu Tian Shi 2,Unknown,"Kids, Magic",5,40,"Jun 29, 2018 to Nov 9, 2018",Unknown,Taomee,9,15 min. per ep.,6,17286
42373,Xiao Hua Xian 5th Season: Si Shi Huayu - Chun Xia,Unknown,"Kids, Magic",5,26,"Jul 24, 2019 to Oct 16, 2019",Unknown,Taomee,9,14 min. per ep.,6,17392
42378,We Two,Unknown,Music,6,1,10-Apr-19,SME Records,Unknown,5,4 min.,6,16216
42380,Re:I Am,6.28,"Music, Romance, Space",6,1,20-Mar-13,SME Records,Unknown,5,6 min.,6,14169
42381,Yuki no Furu Machi,Unknown,"Music, Romance",6,1,23-Feb-12,SME Records,Unknown,5,4 min.,6,16563
42383,Konbini Shoujo Z,Unknown,Hentai,0,Unknown,Unknown,Unknown,Unknown,3,30 min.,1,13704
42385,The iDOLM@STER Million Live!,Unknown,Music,3,Unknown,Unknown,Unknown,Shirogumi,9,Unknown,5,8525
42387,"Hataraku Saibou!!: Saikyou no Teki, Futatabi. Karada no Naka wa ""Chou"" Oosawagi!",7.18,"Action, Comedy, Shounen",2,1,5-Sep-20,"Aniplex, Kodansha",David Production,4,Unknown,5,3817
42391,Osomatsu-san 3rd Season,7.42,"Comedy, Parody",3,25,"Oct 13, 2020 to ?","Rakuonsha, Avex Pictures",Studio Pierrot,4,23 min. per ep.,2,4412
42392,Grisaia: Phantom Trigger The Animation - Stargazer,6.9,"Action, School",2,1,27-Nov-20,Unknown,Bibury Animation Studios,3,1 hr. 5 min.,3,4250
42395,Shakunetsu Kabaddi,Unknown,Sports,3,Unknown,"Apr 3, 2021 to ?",TV Tokyo,TMS Entertainment,10,Unknown,0,4573
42414,Eternity: Shinya no Nurekoi Channel ♡,5.58,"Ecchi, Romance",3,12,"Oct 5, 2020 to Dec 21, 2020",Kanade Creative,Seven,4,11 min. per ep.,3,7027
42422,Healin' Good♡Precure Movie: Yume no Machi de Kyun! Tto GoGo! Dai Henshin!!,Unknown,"Action, Magic, Fantasy, Shoujo",2,1,20-Mar-21,Unknown,Unknown,5,Unknown,6,10634
42423,Date A Bullet: Nightmare or Queen,7.47,Sci-Fi,2,1,13-Nov-20,Nippon Columbia,GEEK TOYS,8,29 min.,5,2911
42429,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,Unknown,"Slice of Life, Fantasy",3,Unknown,Unknown,Unknown,Unknown,8,Unknown,5,3478
42431,Kachou Fuugetsu,Unknown,"Music, Romance",6,1,2-May-17,"P.I.C.S., SME Records",Unknown,5,5 min.,6,16576
42432,Kyou kara Omoide,6.53,"Drama, Music",6,1,20-Mar-13,SME Records,Unknown,5,5 min.,6,15052
42433,Nemuri no Mori,Unknown,"Adventure, Music",6,1,4-Aug-13,Unknown,Unknown,5,4 min.,6,16600
42435,Polaris,Unknown,"Music, Romance",6,1,29-Oct-13,Unknown,Unknown,5,6 min.,6,16386
42436,Kimi wo Matsu,Unknown,"Drama, Music",6,1,29-Jul-15,Unknown,Unknown,5,4 min.,6,16417
42438,Everlasting Snow,Unknown,"Drama, Music",6,1,6-Nov-16,Unknown,Unknown,5,5 min.,6,15937
42439,Mine,Unknown,"Drama, Music",6,1,21-Apr-14,Unknown,Unknown,5,1 min.,6,15980
42442,Omoide wa Kireide,Unknown,"Drama, Music",6,1,14-Jun-18,Unknown,Unknown,5,2 min.,6,16512
42443,Bai Gui Youeryuan,Unknown,Comedy,5,10,"Jul 14, 2018 to Sep 15, 2018",Unknown,Painting Dream,4,4 min. per ep.,0,14844
42444,Bai Gui Youeryuan 2nd Season,Unknown,Comedy,5,12,"Mar 26, 2019 to Jun 11, 2019",Unknown,Painting Dream,4,5 min. per ep.,0,16306
42445,Bai Gui Youeryuan 3rd Season,Unknown,Comedy,5,12,"May 21, 2020 to Aug 6, 2020",Unknown,Painting Dream,4,4 min. per ep.,0,15973
42446,Menghuan Shuyuan,Unknown,"Comedy, Fantasy",5,14,"Mar 30, 2019 to Jun 22, 2019",Unknown,Painting Dream,9,2 min. per ep.,0,17256
42447,Menghuan Shuyuan: Youxue Ji,Unknown,"Comedy, Fantasy",5,14,"Oct 7, 2019 to Jan 6, 2020",Unknown,Painting Dream,9,2 min. per ep.,0,17298
42448,Menghuan Shuyuan 3rd Season,Unknown,"Comedy, Fantasy",5,14,"Apr 6, 2020 to Jul 13, 2020",Unknown,Painting Dream,9,2 min. per ep.,0,17197
42454,Fei Ren Zai 2nd Season,Unknown,"Slice of Life, Comedy, Supernatural",5,12,"Jan 8, 2020 to Mar 18, 2020",Fenz,Tencent Penguin Pictures,4,6 min. per ep.,5,13115
42455,Fei Ren Zai 3rd Season,Unknown,"Slice of Life, Comedy, Supernatural",5,12,"Jun 17, 2020 to Aug 26, 2020",Unknown,"Tencent Penguin Pictures, Fenz",4,6 min. per ep.,5,14098
42456,Wu Sheng Guan Gong,Unknown,"Action, Historical",2,1,11-Jan-20,Unknown,Unknown,13,1 hr. 35 min.,0,17000
42457,Gonfu Tu Yu Cai Bao Gou,Unknown,Comedy,5,12,"Mar 20, 2014 to Sep 4, 2014",Unknown,JJJOY Animation Studios,5,8 min. per ep.,4,17335
42458,Gonfu Tu Yu Cai Bao Gou 2nd Season,Unknown,Comedy,5,10,22-Jan-20,Unknown,Benlai Pictures,5,5 min. per ep.,4,17324
42460,Xing You Ji: Fengbao Famila 2,Unknown,"Action, Sci-Fi, Adventure",5,1,28-Mar-20,Unknown,Unknown,5,1 hr. 28 min.,0,16691
42463,Xiao Cangshu Di Di de Chi Bo Richang,Unknown,"Slice of Life, Comedy",5,52,"Jan 17, 2020 to ?",Unknown,Unknown,5,1 min. per ep.,0,16993
42465,Guan Hai Ce Zhi Tie Qi Xiong Guan,Unknown,"Action, Military, Historical, Martial Arts, Fantasy",5,16,"Apr 26, 2020 to Jul 26, 2020",Tencent Penguin Pictures,Tong Ming Xuan,5,20 min. per ep.,0,16059
42466,Hei Mao Jing Zhan Zhi Fei Cui Zhi Xing,Unknown,"Action, Adventure, Comedy, Police, Kids",2,1,7-Aug-15,Unknown,Unknown,5,1 hr. 22 min.,4,17492
42468,Zhandou Wang Zhi Jufeng Zhan Hun 5,Unknown,"Action, Kids",3,26,"Sep 14, 2018 to Oct 9, 2018",Unknown,Alpha Animation,5,23 min. per ep.,4,17186
42476,Detective Conan: The Burning Galactic Railway,Unknown,"Adventure, Mystery, Kids",2,1,1-Feb-20,Unknown,D & D Pictures,4,30 min.,5,12554
42481,A Day Before Us,7.2,Romance,5,19,"May 10, 2018 to Aug 2, 2019",Unknown,"LICO, Red Dog Culture House",5,3 min. per ep.,5,7492
42482,Seizei Ganbare! Mahou Shoujo Kurumi 3rd Season,Unknown,"Parody, Magic",3,Unknown,"Oct 7, 2020 to ?",Lantis,Pie in the sky,5,Unknown,6,11707
42483,Iikaereba,Unknown,"Music, Romance",6,1,21-Apr-15,Avex Entertainment,Unknown,5,3 min.,6,17227
42484,Tsumamareru Koma,Unknown,"Dementia, Drama",2,1,2015,Geidai Animation,Unknown,5,6 min.,6,17114
42485,Miao Xiansheng,Unknown,"Adventure, Drama, Fantasy",2,1,31-Jul-20,Unknown,Unknown,13,1 hr. 29 min.,0,11674
42486,Shadowverse (TV) Recaps,5.76,"Game, Fantasy",4,2,"Jun 30, 2020 to Sep 29, 2020","TV Tokyo, Sonilude",Zexcs,12,24 min. per ep.,4,12220
42487,Runway de Waratte Mini Anime,5.66,Comedy,5,42,"Nov 5, 2019 to Mar 26, 2020",Bit Promotion,AQUA ARIS,4,45 sec. per ep.,5,9248
42488,Wasureta Furi wo Shite,Unknown,Slice of Life,2,1,30-Jun-20,CEKAI,Calf Studio,4,13 min.,6,14997
42491,Kamen Rider Zero-One: Short Anime - Everyone's Daily Life,Unknown,Slice of Life,5,4,"Jul 23, 2020 to Oct 11, 2020",Unknown,Unknown,13,7 min. per ep.,5,14863
42496,Douluo Dalu: Hao Tian Yang Wei,8.06,"Action, Adventure, Historical, Supernatural, Martial Arts, Fantasy",5,13,"Nov 23, 2019 to Feb 15, 2020",Unknown,Sparkly Key Animation Studio,2,20 min. per ep.,5,7480
42497,Douluo Dalu: Qian Hua Xi Jin,8.15,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",5,13,"Feb 22, 2020 to May 16, 2020",Unknown,Sparkly Key Animation Studio,2,20 min. per ep.,5,7645
42498,Douluo Dalu: Xiaowu Juebie,8.24,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",5,Unknown,"May 23, 2020 to ?",Unknown,Sparkly Key Animation Studio,2,20 min.,5,7052
42500,Tadaima! Chibi Godzilla,Unknown,"Slice of Life, Fantasy",5,12,"Jul 15, 2020 to Sep 30, 2020",Unknown,Unknown,5,30 sec. per ep.,6,16047
42501,Hello Kitty no Kaguya-hime (2001),Unknown,"Kids, Fantasy",0,1,24-Aug-01,Unknown,Sanrio Digital,0,15 min.,6,15716
42506,World Witches Hasshin Shimasu!,5.97,"Military, Comedy",3,12,"Jan 13, 2021 to ?","Nippon Columbia, Glovision","Acca effe, Giga Production",5,15 min. per ep.,0,6091
42507,Mamoru Hikitsugu Watashitachi no Kurashi,Unknown,"Music, Slice of Life",5,1,20-May-20,Unknown,Unknown,5,3 min.,6,16156
42514,Anime Kapibara-san,6.48,"Comedy, Kids",3,Unknown,"Oct 9, 2020 to ?",Jinnan Studio,"Shin-Ei Animation, Lesprit",13,1 min.,6,8802
42516,Cardfight!! Vanguard: overDress,Unknown,"Action, Game",3,12,"Apr 3, 2021 to ?",Bushiroad,Kinema Citrus,5,Unknown,5,10649
42517,Ookami-san wa Taberaretai,5.61,"Romance, Ecchi",3,3,"Sep 7, 2020 to Sep 21, 2020","Studio Mausu, Suiseisha",Peak Hunt,4,5 min. per ep.,3,4891
42519,Bokutachi wa Benkyou ga Dekinai!: Chapel no Kane wa [X] wo Shukufuku Suru,7.32,"Harem, Comedy, Romance, Shounen",0,1,3-Apr-20,"Aniplex, Movic, Magic Capsule, Shueisha, BS11","Silver, Arvo Animation",4,23 min.,5,3606
42522,Saikyou Kamizmode!,Unknown,Action,5,Unknown,"Sep 28, 2020 to ?",Unknown,Bandai Namco Pictures,5,23 min.,0,14904
42526,Teiketsu Bolt,Unknown,Music,6,1,23-Jul-20,Unknown,Unknown,5,3 min.,4,16719
42540,Pittarazu,Unknown,Comedy,0,10,"Mar 4, 2014 to Jun 3, 2014","Pony Canyon, Takara Tomy A.R.T.S",DLE,5,4 min. per ep.,5,17474
42542,Pittarazu Gekijou Manner CM,Unknown,Comedy,4,9,"Sep 7, 2013 to Aug 23, 2014",Unknown,DLE,5,1 min. per ep.,5,17476
42546,Hulaing Babies Aratame - Staying Babies: Chikyuu wo Mamore! Staying Babies with Yuusha Hayami-san,Unknown,"Slice of Life, Comedy",5,1,19-Jul-20,Unknown,Gaina,5,5 min.,5,14855
42547,U-turn wa Wakai Uchi ni Shiro!,Unknown,Comedy,5,3,"Jul 21, 2018 to Nov 28, 2018",Unknown,DLE,5,3 min. per ep.,6,17078
42550,Huanji 45 Miao,Unknown,"Action, Music, Sci-Fi",5,Unknown,"Aug, 2020 to ?",Unknown,Xanthus Media,5,Unknown,0,16149
42562,Kyokou Uranai,6.17,Supernatural,5,12,"Jan 17, 2020 to Apr 3, 2020",Unknown,AQUA ARIS,8,55 sec. per ep.,6,6110
42563,Take It Easy,Unknown,Music,6,1,8-Aug-12,Unknown,Unknown,5,1 min.,6,17124
42568,Yakunara Mug Cup mo,Unknown,Slice of Life,3,Unknown,"Apr, 2021 to ?",Unknown,Nippon Animation,4,Unknown,0,8405
42571,Dogeza de Tanondemita,5.72,"Comedy, Ecchi, Fantasy",3,12,"Oct 14, 2020 to Dec 30, 2020","DAX Production, DMM Music",DMM pictures,10,3 min. per ep.,5,2827
42584,Showtime,Unknown,"Demons, Music",6,1,29-Jul-20,Sony Music Entertainment,PERIMETRON,5,4 min.,6,17060
42585,Black Cat,Unknown,"Dementia, Music",2,1,1972,Unknown,Unknown,5,2 min.,2,16964
42587,Yuuki Yuuna wa Yuusha de Aru: Dai Mankai no Shou,Unknown,"Slice of Life, Drama, Magic, Fantasy",3,Unknown,Unknown,Unknown,Studio Gokumi,5,Unknown,5,7212
42590,Mashiro no Oto,Unknown,"Music, Drama, School",3,Unknown,"Apr 3, 2021 to ?",Unknown,Shin-Ei Animation,4,Unknown,0,5580
42591,Toshoshitsu no Kanojo: Seiso na Kimi ga Ochiru made - The Animation,5.38,Hentai,0,2,"Oct 30, 2020 to Nov 27, 2020",Pink Pineapple,Unknown,4,20 min. per ep.,1,8788
42592,Kaa-chan no Tomodachi ni Shikotteru Tokoro Mirareta. The Animation,6.66,Hentai,0,1,30-Oct-20,Pink Pineapple,Unknown,3,27 min.,1,8345
